sequence_no,event_type,node_id,lot_id,time_bucket,payload
59005,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025060006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59006,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025060007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59007,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025070001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59008,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025070002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59009,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025070003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59010,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025070004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59011,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025070005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59012,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025070006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59013,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025070007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59014,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025080001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59015,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025080002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59016,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025080003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59017,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025080004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59018,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025080005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59019,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025080006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59020,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025080007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59021,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025090001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59022,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025090002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59023,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025090003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59024,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025090004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59025,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025090005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59026,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025090006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59027,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025090007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59028,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025100001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59029,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025100002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59030,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025100003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59031,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025100004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59032,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025100005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59033,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025100006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59034,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025100007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59035,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025110001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59036,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025110002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59037,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025110003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59038,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025110004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59039,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025110005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59040,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025110006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59041,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025110007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59042,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025120001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59043,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025120002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59044,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025120003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59045,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025120004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59046,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025120005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59047,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025120006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59048,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025120007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59049,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025130001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59050,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025130002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59051,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025130003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59052,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025130004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59053,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025130005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59054,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025130006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59055,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025130007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59056,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025140001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59057,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025140002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59058,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025140003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59059,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025140004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59060,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025140005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59061,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025140006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59062,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025140007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59063,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025150001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59064,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025150002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59065,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025150003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59066,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025150004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59067,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025150005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59068,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025150006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59069,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025150007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59070,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025160001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59071,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025160002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59072,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025160003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59073,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025160004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59074,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025160005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59075,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025160006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59076,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025160007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59077,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025170001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59078,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025170002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59079,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025170003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59080,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025170004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59081,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025170005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59082,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025170006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59083,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025170007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59084,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025180001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59085,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025180002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59086,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025180003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59087,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025180004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59088,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025180005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59089,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025180006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59090,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025180007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59091,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025190001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59092,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025190002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59093,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025190003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59094,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025190004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59095,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025190005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59096,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025190006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59097,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025190007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59098,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025200001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59099,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025200002,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59100,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025200003,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59101,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025200004,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59102,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025200005,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59103,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025200006,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59104,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025200007,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
59105,lot_move_to_inventory,DADCAL,CS_CAL-CAL_RICE_1-2025210001,172,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 726, ""production_size"": 3, ""sales_size"": 0, ""week_no"": 172}"
